"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","9.737624864817723E-4","14300","C2CD4A","false","C2CD4A"
"0.0","0.005921206879994648","8447","OR10H2","false","OR10H2"
"0.0","0.0013124884509683895","13486","DUXAP10","false","DUXAP10"
"0.0","9.292925481633492E-5","19096","MIR27B","false","MIR27B"
"0.0","2.150722498869055E-4","17442","FAM47E","false","FAM47E"
"0.0","9.292925481633492E-5","19095","MIR1180","false","MIR1180"
"0.0","0.016783067831951857","1822","BGLT3","true","BGLT3"
"0.0","1.3652384180148133E-4","18434","PRAMEF22","false","PRAMEF22"
"0.0","1.3652384180148133E-4","18433","TRBV13","false","TRBV13"
"0.0","1.3652384180148133E-4","18432","HSP90AB6P","false","HSP90AB6P"
"0.0","4.911591052176535E-4","15939","LRRC14B","false","LRRC14B"
"0.0","1.2280532205093605E-4","18800","LOC100996747","false","LOC100996747"
"0.0","0.017089035074401147","1719","PAGE4","true","PAGE4"
"0.0","1.6635623909891283E-4","17829","SAMD5","false","SAMD5"
"1.0","0.9902161899882659","0","ACT","true","ACT"
"0.0","1.2432676770904834E-4","18753","MATN1-AS1","false","MATN1-AS1"
"0.0","1.2432676770904834E-4","18752","LOC101927359","false","LOC101927359"
"0.0","1.2432676770904834E-4","18751","MIR4500HG","false","MIR4500HG"
"0.0","1.3257841805805928E-4","18591","C8orf44","false","C8orf44"
"0.0","1.2432676770904834E-4","18750","C21orf62-AS1","false","C21orf62-AS1"
"0.0","1.2432676770904834E-4","18749","TMEM150C","false","TMEM150C"
"0.0","1.2432676770904834E-4","18748","DIRC3","false","DIRC3"
"0.0","1.2432676770904834E-4","18747","TNRC18P1","false","TNRC18P1"
"0.0","1.2432676770904834E-4","18746","ZNF66","false","ZNF66"
"0.0","0.014523188141721653","2695","C3orf18","false","C3orf18"
"0.0","1.2432676770904834E-4","18745","PRKAR2A-AS1","false","PRKAR2A-AS1"
"0.0","1.2432676770904834E-4","18744","TMSB15B","false","TMSB15B"
"0.0","1.2432676770904834E-4","18743","CGB7","false","CGB7"
"0.0","1.2432676770904834E-4","18742","NR2F2-AS1","false","NR2F2-AS1"
"0.0","1.2432676770904834E-4","18741","LINC01234","false","LINC01234"
"0.0","1.2432676770904834E-4","18740","SERBP1P5","false","SERBP1P5"
"0.0","1.2432676770904834E-4","18739","PHKA1P1","false","PHKA1P1"
"0.0","1.2432676770904834E-4","18738","TMEM163","false","TMEM163"
"0.0","1.2432676770904834E-4","18737","DGKZP1","false","DGKZP1"
"0.0","1.2432676770904834E-4","18736","AK4P1","false","AK4P1"
"0.0","1.2432676770904834E-4","18735","LOC100996437","false","LOC100996437"
"0.0","1.2432676770904834E-4","18734","LYSMD4","false","LYSMD4"
"0.0","4.576404712849139E-4","16082","IER5L","false","IER5L"
"0.0","1.2432676770904834E-4","18733","LRRC75B","false","LRRC75B"
"0.0","1.2432676770904834E-4","18732","FAUP1","false","FAUP1"
"0.0","1.2432676770904834E-4","18731","LINC01158","false","LINC01158"
"0.0","1.2432676770904834E-4","18730","EIF3FP1","false","EIF3FP1"
"0.0","1.2432676770904834E-4","18729","CKMT2-AS1","false","CKMT2-AS1"
"0.0","1.2432676770904834E-4","18728","TAS2R3","false","TAS2R3"
"0.0","1.2432676770904834E-4","18727","ENPP7P4","false","ENPP7P4"
"0.0","1.2432676770904834E-4","18726","HLA-L","false","HLA-L"
"0.0","1.2432676770904834E-4","18725","HNRNPH1P1","false","HNRNPH1P1"
"0.0","1.2432676770904834E-4","18724","LRFN5","false","LRFN5"
"0.0","1.2432676770904834E-4","18723","FOXI3","false","FOXI3"
"0.0","1.2432676770904834E-4","18722","SOX21-AS1","false","SOX21-AS1"
"0.0","1.2432676770904834E-4","18721","LOC729867","false","LOC729867"
"0.0","1.2432676770904834E-4","18720","LINC00308","false","LINC00308"
"0.0","1.2432676770904834E-4","18719","ZNF879","false","ZNF879"
"0.0","1.2432676770904834E-4","18718","PSMD6-AS2","false","PSMD6-AS2"
"0.0","1.2432676770904834E-4","18717","TMCC1-AS1","false","TMCC1-AS1"
"0.0","1.2432676770904834E-4","18716","MFSD2B","false","MFSD2B"
"0.0","1.2432676770904834E-4","18715","DGCR9","false","DGCR9"
"0.0","1.2432676770904834E-4","18714","SCOC-AS1","false","SCOC-AS1"
"0.0","1.2432676770904834E-4","18713","STAG3L5P","false","STAG3L5P"
"0.0","1.2432676770904834E-4","18712","FAM229A","false","FAM229A"
"0.0","1.2432676770904834E-4","18711","ISM1","false","ISM1"
"0.0","1.2432676770904834E-4","18710","PRKCQ-AS1","false","PRKCQ-AS1"
"0.0","1.2432676770904834E-4","18709","USP2-AS1","false","USP2-AS1"
"0.0","1.2432676770904834E-4","18708","LINC01024","false","LINC01024"
"0.0","1.2432676770904834E-4","18707","LINC00472","false","LINC00472"
"0.0","1.2432676770904834E-4","18706","CASP16","false","CASP16"
"0.0","1.2432676770904834E-4","18705","GOLGA8N","false","GOLGA8N"
"0.0","2.745293558509598E-4","17044","KANK3","false","KANK3"
"0.0","4.855589004954033E-4","15968","PIGZ","false","PIGZ"
"0.0","1.2432676770904834E-4","18704","LINC00086","false","LINC00086"
"0.0","1.2432676770904834E-4","18703","LINC00537","false","LINC00537"
"0.0","1.2432676770904834E-4","18702","DPY19L2P3","false","DPY19L2P3"
"0.0","1.2432676770904834E-4","18701","NUTM2A","false","NUTM2A"
"0.0","1.2432676770904834E-4","18700","KRT18P31","false","KRT18P31"
"0.0","1.2432676770904834E-4","18699","TRIM52-AS1","false","TRIM52-AS1"
"0.0","1.2432676770904834E-4","18698","ACPT","false","ACPT"
"0.0","4.3943640427314857E-4","16159","HS6ST3","false","HS6ST3"
"0.0","1.2432676770904834E-4","18697","C10orf95","false","C10orf95"
"0.0","1.2432676770904834E-4","18696","KRT43P","false","KRT43P"
"0.0","1.2432676770904834E-4","18695","TRIQK","false","TRIQK"
"0.0","1.2432676770904834E-4","18694","LINC00649","false","LINC00649"
"0.0","0.001775171768153696","12580","BMP8A","false","BMP8A"
"0.0","1.2432676770904834E-4","18693","GPR50-AS1","false","GPR50-AS1"
"0.0","1.2432676770904834E-4","18692","ADM5","false","ADM5"
"0.0","1.2432676770904834E-4","18691","ABCA17P","false","ABCA17P"
"0.0","1.2432676770904834E-4","18690","TCTE3","false","TCTE3"
"0.0","1.2432676770904834E-4","18689","ZSCAN16-AS1","false","ZSCAN16-AS1"
"0.0","1.2432676770904834E-4","18688","SIK3-IT1","false","SIK3-IT1"
"0.0","1.2432676770904834E-4","18687","TMEM74B","false","TMEM74B"
"0.0","2.0661689257598002E-4","17498","FAM43B","false","FAM43B"
"0.0","1.2432676770904834E-4","18686","TRAM2-AS1","false","TRAM2-AS1"
"0.0","1.2432676770904834E-4","18685","DNAJC3-AS1","false","DNAJC3-AS1"
"0.0","1.2432676770904834E-4","18684","RNFT2","false","RNFT2"
"0.0","1.2432676770904834E-4","18683","KLLN","false","KLLN"
"0.0","1.2432676770904834E-4","18682","TMEM81","false","TMEM81"
"0.0","2.560070840839445E-4","17184","ACRV1","false","ACRV1"
"0.0","1.2432676770904834E-4","18681","FAM157A","false","FAM157A"
"0.0","1.2432676770904834E-4","18680","NUTM2A-AS1","false","NUTM2A-AS1"
"0.0","1.2432676770904834E-4","18679","C11orf96","false","C11orf96"
"0.0","5.689094454428156E-4","15603","NAGS","false","NAGS"
"0.0","1.2432676770904834E-4","18678","SAMD15","false","SAMD15"
"0.0","1.2432676770904834E-4","18677","PCOLCE-AS1","false","PCOLCE-AS1"
"0.0","1.2432676770904834E-4","18676","TSPEAR-AS2","false","TSPEAR-AS2"
"0.0","1.2432676770904834E-4","18675","LINC00909","false","LINC00909"
"0.0","1.372950388092128E-4","18424","CYP27B1","false","CYP27B1"
"0.0","1.2432676770904834E-4","18674","STARD7-AS1","false","STARD7-AS1"
"0.0","5.419800778804121E-4","15710","STAG3L4","false","STAG3L4"
"0.0","1.2432676770904834E-4","18673","LINC00938","false","LINC00938"
"0.0","1.2432676770904834E-4","18672","FAM83H-AS1","false","FAM83H-AS1"
"0.0","1.2432676770904834E-4","18671","SLC24A4","false","SLC24A4"
"0.0","1.0975268683688826E-4","18895","DMRTC1B","false","DMRTC1B"
"0.0","3.781931234716251E-4","16472","PHC1P1","false","PHC1P1"
"0.0","0.0019162353603199014","12333","CACTIN-AS1","false","CACTIN-AS1"
"0.0","5.527165942321345E-4","15665","SCRT2","false","SCRT2"
"0.0","1.3356972274411965E-4","18572","IRG1","false","IRG1"
"0.0","0.019308291835394235","1164","FNDC1","true","FNDC1"
"0.0","1.3356972274411965E-4","18571","RPL24P4","false","RPL24P4"
"0.0","1.4543240510560293E-4","18356","CLEC9A","false","CLEC9A"
"0.0","0.0010173330337343387","14197","LINC01232","false","LINC01232"
"0.0","4.365764823190112E-5","19394","LOC441178","false","LOC441178"
"0.0","1.731568613846048E-4","17745","UCA1","false","UCA1"
"0.0","0.0028514304804334012","11114","SLC26A4-AS1","false","SLC26A4-AS1"
"0.0","6.98971843366361E-4","15145","FLJ44635","false","FLJ44635"
"0.0","0.0022783300633910535","11813","THSD1","false","THSD1"
"0.0","5.5687343772471634E-5","19319","LOC441155","false","LOC441155"
"0.0","6.687601939077608E-5","19264","ZNF570","false","ZNF570"
"0.0","6.660271719766982E-5","19265","CAPZA3","false","CAPZA3"
"0.0","1.858786907860543E-4","17647","TCAIM","false","TCAIM"
"0.0","1.2375406636182625E-4","18762","LINC00452","false","LINC00452"
"0.0","7.641734483741409E-4","14931","FEV","false","FEV"
"0.0","7.641734483741409E-4","14930","ZNF814","false","ZNF814"
"0.0","7.641734483741409E-4","14929","OR6C75","false","OR6C75"
"0.0","7.641734483741409E-4","14928","DYTN","false","DYTN"
"0.0","1.3314819468304075E-4","18581","IGKV3D-7","false","IGKV3D-7"
"0.0","1.2310139240949853E-4","18795","OR13C4","false","OR13C4"
"0.0","1.2310139240949853E-4","18794","LOC100128429","false","LOC100128429"
"0.0","1.2310139240949853E-4","18793","IGHV1-18","false","IGHV1-18"
"0.0","1.2310139240949853E-4","18792","NKAPP1","false","NKAPP1"
"0.0","2.2756181629204404E-4","17363","IGHV3-64D","false","IGHV3-64D"
"0.0","1.514583912483789E-4","18128","FMR1-AS1","false","FMR1-AS1"
"0.0","9.292925481633492E-5","19094","MIR101-2","false","MIR101-2"
"0.0","3.306829291608813E-4","16708","SCN9A","false","SCN9A"
"0.0","4.349759479580233E-5","19395","NWD1","false","NWD1"
"0.0","7.973785881841626E-4","14805","LINC00624","false","LINC00624"
"0.0","9.736048698758481E-4","14312","LINC01485","false","LINC01485"
"0.0","0.002700747113221977","11287","GPR110","false","GPR110"
"0.0","1.3632350432261626E-4","18436","LINC00669","false","LINC00669"
"0.0","1.5162026602837873E-4","18126","RNU3P1","false","RNU3P1"
"0.0","1.5162026602837873E-4","18125","LOC102724539","false","LOC102724539"
"0.0","1.5162026602837873E-4","18124","CASC18","false","CASC18"
"0.0","1.5162026602837873E-4","18123","LOC101928464","false","LOC101928464"
"0.0","1.5162026602837873E-4","18122","RNA5SP452","false","RNA5SP452"
"0.0","1.5162026602837873E-4","18121","RNA5SP359","false","RNA5SP359"
"0.0","1.5162026602837873E-4","18120","RNA5SP117","false","RNA5SP117"
"0.0","1.5162026602837873E-4","18119","RNA5SP115","false","RNA5SP115"
"0.0","1.5162026602837873E-4","18118","RNA5SP103","false","RNA5SP103"
"0.0","1.5162026602837873E-4","18117","RNA5-8SP3","false","RNA5-8SP3"
"0.0","1.5162026602837873E-4","18116","RNA5SP53","false","RNA5SP53"
"0.0","1.5162026602837873E-4","18115","MIR5010","false","MIR5010"
"0.0","1.5162026602837873E-4","18114","MIR4634","false","MIR4634"
"0.0","1.5162026602837873E-4","18113","LOC100506548","false","LOC100506548"
"0.0","1.5162026602837873E-4","18112","IQCJ-SCHIP1","false","IQCJ-SCHIP1"
"0.0","1.5162026602837873E-4","18111","MIR3677","false","MIR3677"
"0.0","1.5162026602837873E-4","18110","MIR3187","false","MIR3187"
"0.0","1.5162026602837873E-4","18109","RNY5P1","false","RNY5P1"
"0.0","1.5162026602837873E-4","18108","BRE-AS1","false","BRE-AS1"
"0.0","1.5162026602837873E-4","18107","MIR1301","false","MIR1301"
"0.0","1.5162026602837873E-4","18106","MIR1292","false","MIR1292"
"0.0","1.5162026602837873E-4","18105","MIR1275","false","MIR1275"
"0.0","1.5162026602837873E-4","18104","LOC100294362","false","LOC100294362"
"0.0","1.5162026602837873E-4","18103","LOC100289511","false","LOC100289511"
"0.0","1.5162026602837873E-4","18102","C2CD4D","false","C2CD4D"
"0.0","1.5162026602837873E-4","18101","LINC00092","false","LINC00092"
"0.0","1.5162026602837873E-4","18100","C17orf99","false","C17orf99"
"0.0","1.5162026602837873E-4","18099","HOXA-AS3","false","HOXA-AS3"
"0.0","1.5162026602837873E-4","18098","CECR5-AS1","false","CECR5-AS1"
"0.0","1.5162026602837873E-4","18097","LINC00910","false","LINC00910"
"0.0","1.5162026602837873E-4","18096","MIR190B","false","MIR190B"
"0.0","1.5162026602837873E-4","18095","MIR877","false","MIR877"
"0.0","1.5162026602837873E-4","18094","SNORD58C","false","SNORD58C"
"0.0","1.5162026602837873E-4","18093","MIR454","false","MIR454"
"0.0","1.5162026602837873E-4","18092","RPS15P5","false","RPS15P5"
"0.0","1.5162026602837873E-4","18091","METTL24","false","METTL24"
"0.0","1.5162026602837873E-4","18090","GOLGA6L7P","false","GOLGA6L7P"
"0.0","1.5162026602837873E-4","18089","SNORD69","false","SNORD69"
"0.0","1.5162026602837873E-4","18088","SNORA26","false","SNORA26"
"0.0","1.5162026602837873E-4","18087","SNORA14A","false","SNORA14A"
"0.0","1.5162026602837873E-4","18086","SNORA7B","false","SNORA7B"
"0.0","1.5162026602837873E-4","18085","SCARNA11","false","SCARNA11"
"0.0","1.5162026602837873E-4","18084","SCARNA4","false","SCARNA4"
"0.0","1.5162026602837873E-4","18083","MLLT4-AS1","false","MLLT4-AS1"
"0.0","1.5162026602837873E-4","18082","ASAH2B","false","ASAH2B"
"0.0","1.5162026602837873E-4","18081","FLJ38576","false","FLJ38576"
"0.0","1.5162026602837873E-4","18080","LINC00273","false","LINC00273"
"0.0","1.5162026602837873E-4","18079","SCDP1","false","SCDP1"
"0.0","1.5162026602837873E-4","18078","USP46-AS1","false","USP46-AS1"
"0.0","1.5162026602837873E-4","18077","LOC642943","false","LOC642943"
"0.0","1.5162026602837873E-4","18076","MIR484","false","MIR484"
"0.0","1.5162026602837873E-4","18075","MIR331","false","MIR331"
"0.0","1.5162026602837873E-4","18074","MIR326","false","MIR326"
"0.0","1.5162026602837873E-4","18073","MIR323A","false","MIR323A"
"0.0","1.5162026602837873E-4","18072","MIR30B","false","MIR30B"
"0.0","1.5162026602837873E-4","18071","MIR30A","false","MIR30A"
"0.0","1.5162026602837873E-4","18070","MIR26B","false","MIR26B"
"0.0","1.5162026602837873E-4","18069","MIR24-1","false","MIR24-1"
"0.0","1.5162026602837873E-4","18068","MIR203A","false","MIR203A"
"0.0","1.5162026602837873E-4","18067","MIR152","false","MIR152"
"0.0","1.5162026602837873E-4","18066","MIR132","false","MIR132"
"0.0","1.5162026602837873E-4","18065","C12orf76","false","C12orf76"
"0.0","1.5162026602837873E-4","18064","LBX1-AS1","false","LBX1-AS1"
"0.0","0.009160215621493628","5823","LILRA5","false","LILRA5"
"0.0","1.5162026602837873E-4","18063","UNCX","false","UNCX"
"0.0","0.0015445789872335777","12983","EMR4P","false","EMR4P"
"0.0","1.5162026602837873E-4","18062","WEE2-AS1","false","WEE2-AS1"
"0.0","5.82387255650145E-4","15542","UBALD2","false","UBALD2"
"0.0","1.5162026602837873E-4","18061","IL21R-AS1","false","IL21R-AS1"
"0.0","1.5162026602837873E-4","18060","NAPSB","false","NAPSB"
"0.0","1.5162026602837873E-4","18059","LINC00964","false","LINC00964"
"0.0","8.896842203335508E-4","14539","CRYGN","false","CRYGN"
"0.0","1.5162026602837873E-4","18058","LOC154449","false","LOC154449"
"0.0","1.5162026602837873E-4","18057","PTCHD1","false","PTCHD1"
"0.0","1.5162026602837873E-4","18056","TRABD2A","false","TRABD2A"
"0.0","9.929804456433196E-4","14259","TMEM170A","false","TMEM170A"
"0.0","1.5162026602837873E-4","18055","C9orf69","false","C9orf69"
"0.0","1.5162026602837873E-4","18054","MAP6D1","false","MAP6D1"
"0.0","1.5162026602837873E-4","18053","GDAP1L1","false","GDAP1L1"
"0.0","1.5162026602837873E-4","18052","IGF2-AS","false","IGF2-AS"
"0.0","1.5162026602837873E-4","18051","SNORD55","false","SNORD55"
"0.0","1.5162026602837873E-4","18050","SNORD42A","false","SNORD42A"
"0.0","1.5162026602837873E-4","18049","SNORD58A","false","SNORD58A"
"0.0","1.5162026602837873E-4","18048","SNORD58B","false","SNORD58B"
"0.0","1.5162026602837873E-4","18047","SNORD80","false","SNORD80"
"0.0","6.453774313062922E-4","15330","KCNH4","false","KCNH4"
"0.0","0.0035038813184934256","10461","SEMA6B","false","SEMA6B"
"0.0","5.144743500689275E-4","15813","IRX5","false","IRX5"
"0.0","1.5162026602837873E-4","18046","INE1","false","INE1"
"0.0","1.5162026602837873E-4","18045","GABRP","false","GABRP"
"0.0","1.5162026602837873E-4","18044","DRD5P2","false","DRD5P2"
"0.0","2.4299499535948088E-4","17271","RNF148","false","RNF148"
"0.0","2.068462893853951E-5","19494","ABHD13","false","ABHD13"
"0.0","4.951148962816162E-5","19355","KCNQ1OT1","false","KCNQ1OT1"
"0.0","2.7415252038095637E-4","17049","TRNP1","false","TRNP1"
"0.0","1.7721108879768896E-4","17712","PKHD1L1","false","PKHD1L1"
"0.0","3.110685420756107E-6","19585","CDC14C","false","CDC14C"
"0.0","0.0033433921845759064","10625","OR6K3","false","OR6K3"
"0.0","8.994962583372294E-4","14513","DNAJC5G","false","DNAJC5G"
"0.0","0.013450869008581803","3217","DNAJC25","false","DNAJC25"
"0.0","1.2092545088411806E-4","18806","WTH3DI","false","WTH3DI"
"0.0","1.2092545088411806E-4","18805","FDPSP4","false","FDPSP4"
"0.0","1.2092545088411806E-4","18804","RPL26P32","false","RPL26P32"
"0.0","2.0591782436879443E-4","17507","ACSM2A","false","ACSM2A"
"0.0","2.0556954585977633E-4","17509","ACSM4","false","ACSM4"
"0.0","2.723959508752355E-4","17066","LRRC10B","false","LRRC10B"
"0.0","1.3257737043497186E-4","18592","LOC145837","false","LOC145837"
"0.0","0.0014452379404335098","13192","LOC100506753","false","LOC100506753"
"0.0","2.650769899911124E-5","19477","HTR5BP","false","HTR5BP"
"0.0","9.292925481633492E-5","19093","MIR3118-1","false","MIR3118-1"
"0.0","9.292925481633492E-5","19092","MIR216A","false","MIR216A"
"0.0","0.0021479992514364084","11984","CDY1","false","CDY1"
"0.0","0.0013372450353354088","13434","OR52P1P","false","OR52P1P"
"0.0","0.0013372450353354088","13433","TMEM156","false","TMEM156"
"0.0","0.0013372450353354088","13432","LINC00299","false","LINC00299"
"0.0","0.0013372450353354088","13431","SLC25A34","false","SLC25A34"
"0.0","0.0013372450353354088","13430","LINC01549","false","LINC01549"
"0.0","0.0013372450353354088","13429","RRP7B","false","RRP7B"
"0.0","0.0014201287331779314","13250","WDR17","false","WDR17"
"0.0","0.001408394560740026","13284","OTOP1","false","OTOP1"
"0.0","0.0013372450353354088","13428","ATP13A4","false","ATP13A4"
"0.0","0.0013372450353354088","13427","PIRT","false","PIRT"
"0.0","0.0013372450353354088","13426","WDR64","false","WDR64"
"0.0","1.658447725427365E-4","17840","IGKV2D-30","false","IGKV2D-30"
"0.0","9.231025678057202E-4","14463","IGKV2-29","false","IGKV2-29"
"0.0","1.658447725427365E-4","17839","IGKV2D-26","false","IGKV2D-26"
"0.0","8.366626247039246E-5","19168","CLUL1","false","CLUL1"
"0.0","1.1488060817749266E-4","18850","DTHD1","false","DTHD1"
"0.0","9.40368558134482E-5","19059","LOC100506797","false","LOC100506797"
"0.0","1.3614931287896768E-4","18437","GOLGA6C","false","GOLGA6C"
"0.0","9.292925481633492E-5","19091","MIR4688","false","MIR4688"
"0.0","9.292925481633492E-5","19090","MIR127","false","MIR127"
"0.0","9.292925481633492E-5","19089","MIR204","false","MIR204"
